Transaction_ID,Account_Number,Security_ID,Trade_Date,Settlement_Date,Quantity,Price,Trade_Amount,Status,Currency_Code
TRX0003858,0957683750,SEC00155,11/6/2024,11/7/2024,500,242.21,121105,Settled,ARS
TRX0003859,2343829484,SEC00099,10/6/2024,10/8/2024,4302,429.83,1849128.66,Settled,GBP
TRX0003860,0545022332,SEC00001,8/23/2025,8/25/2025,3824,331.08,1266049.92,Settled,ZAR
TRX0003861,5983766493,SEC00126,11/11/2024,11/13/2024,4963,270.08,1340407.04,Failed,BRL
TRX0003862,4564215158,SEC00077,3/20/2025,3/21/2025,3470,399.53,1386369.1,Settled,COP
TRX0003863,7575030988,SEC00161,8/8/2025,8/10/2025,4816,247.49,1191911.84,Settled,EUR
TRX0003864,2536454719,SEC00150,3/26/2025,3/27/2025,4474,39.49,176678.26,Pending,CAD
TRX0003865,3191475196,SEC00139,11/16/2024,11/18/2024,414,257.57,106633.98,Settled,USD
TRX0003866,7747684458,SEC00147,2/2/2025,2/3/2025,256,249.1,63769.6,Settled,MXN
TRX0003867,7222657398,SEC00098,5/4/2025,5/6/2025,2345,138.91,325743.95,Settled,USD
TRX0003868,3647832611,SEC00137,12/19/2024,12/21/2024,3538,149.98,-530629.24,Settled,EUR
TRX0003869,1152022431,SEC00001,5/7/2025,5/9/2025,1929,193.85,373936.65,Settled,AUD
TRX0003870,6778995956,SEC00007,9/14/2024,9/15/2024,4986,360.23,1796106.78,Settled,CLP
TRX0003871,6068941037,SEC00134,8/27/2025,8/29/2025,4504,60.2,271140.8,Settled,ZAR
TRX0003872,8126851882,SEC00173,2/26/2025,2/27/2025,941,494.82,465625.62,Settled,EUR
TRX0003873,7816273452,SEC00126,4/12/2025,4/14/2025,2759,293.82,810649.38,Pending,ARS
TRX0003874,3518801882,SEC00087,3/11/2025,3/13/2025,811,7.38,5985.18,Pending,GBP
TRX0003875,4147727879,SEC00014,9/11/2025,9/13/2025,3688,392.6,1447908.8,Settled,JPY
TRX0003876,6364630839,SEC00172,5/30/2025,5/31/2025,3624,95.4,345729.6,Settled,CAD
TRX0003877,3428565653,SEC00004,2/1/2025,2/3/2025,2499,358.76,896541.24,Failed,EUR
TRX0003878,0134587319,SEC00071,9/13/2024,,3132,283.18,886919.76,Settled,SGD
TRX0003879,2843720138,SEC00021,2/15/2025,,4496,403.84,1815664.64,Settled,CAD
TRX0003880,9527137831,SEC00086,7/10/2025,7/12/2025,2221,99.98,222055.58,Settled,AUD
TRX0003881,8558277529,SEC00058,9/27/2024,9/29/2024,3120,486.53,1517973.6,Settled,GBP
TRX0003882,26188216,SEC00055,2/22/2025,2/24/2025,3883,210,815430,Pending,MXN
TRX0003883,2388906871,SEC00028,6/4/2025,6/5/2025,2607,258.96,675108.72,Settled,BRL
TRX0003884,10699606,SEC00040,4/21/2025,4/23/2025,2303,217.63,501201.89,Settled,EUR
TRX0003885,8925395882,SEC00168,1/28/2025,1/30/2025,3592,400,1436800,Settled,AUD
TRX0003886,6132143455,SEC00144,6/30/2025,7/2/2025,4677,14.76,69032.52,Settled,CAD
TRX0003887,7214337947,SEC00144,11/21/2024,11/22/2024,654,474.22,310139.88,Settled,AED
TRX0003888,2585512452,SEC00110,3/25/2025,3/27/2025,36,42.71,1537.56,Settled,JPY
TRX0003889,8571542948,SEC00085,10/1/2024,10/3/2024,1646,96.47,158789.62,Settled,MXN
TRX0003890,6718910369,SEC00098,3/10/2025,3/12/2025,4712,130.74,616046.88,Settled,ZAR
TRX0003891,6618860954,SEC00039,4/1/2025,,2113,450.71,952350.23,Settled,CLP
TRX0003892,8635572089,SEC00102,10/14/2024,10/15/2024,2000,187.27,374540,Settled,INR
TRX0003893,3191475196,SEC00081,7/30/2025,8/1/2025,4333,327.14,1417497.62,Settled,USD
TRX0003894,5907854904,SEC00051,10/17/2024,10/19/2024,2570,198.14,509219.8,Settled,CAD
TRX0003895,5674856274,SEC00155,8/12/2025,8/14/2025,2462,50.86,125217.32,Settled,MXN
TRX0003896,4145255693,SEC00020,8/1/2025,8/3/2025,4828,449.6,2170668.8,Settled,EUR
TRX0003897,4493797887,SEC00015,8/26/2025,8/27/2025,3209,16.96,54424.64,Pending,EUR
TRX0003898,7319198799,SEC00101,7/27/2025,7/28/2025,1442,339.11,488996.62,Settled,CLP
TRX0003899,9160661010,SEC00112,3/8/2025,3/10/2025,4657,476.97,2221249.29,Pending,GBP
TRX0003900,8137502141,SEC00009,9/11/2025,9/13/2025,1735,171.4,297379,Pending,MXN
TRX0003901,8206576626,SEC00101,11/7/2024,11/8/2024,3877,90.49,350829.73,Settled,AED
TRX0003902,3860423373,SEC00169,10/9/2024,10/11/2024,262,69.63,18243.06,Settled,BRL
TRX0003903,0175393120,SEC00168,6/15/2025,,4202,411.22,1727946.44,Settled,ARS
TRX0003904,7747684458,SEC00030,4/7/2025,4/9/2025,1030,214.53,220965.9,Settled,MXN
TRX0003905,9373971550,SEC00178,8/22/2025,8/24/2025,4320,321.75,1389960,Settled,USD
TRX0003906,2403927449,SEC00098,8/25/2025,8/27/2025,1617,109.23,176624.91,Settled,COP
TRX0003907,7575030988,SEC00077,11/6/2024,11/7/2024,1607,370.8,595875.6,Pending,EUR
TRX0003908,5700289392,SEC00055,10/13/2024,10/15/2024,3301,431.53,1424480.53,Settled,ARS
TRX0003909,0957683750,SEC00034,7/9/2025,7/11/2025,2148,84.04,180517.92,Settled,ARS
TRX0003910,8495500653,SEC00172,3/12/2025,3/14/2025,4338,157.9,684970.2,Settled,MXN
TRX0003911,8072358343,SEC00113,9/12/2024,,863,366.8,316548.4,Pending,AUD
TRX0003912,2137236364,SEC00154,11/6/2024,11/8/2024,4837,126.23,610574.51,Settled,BRL
TRX0003913,5384839942,SEC00106,5/26/2025,5/28/2025,1247,6.8,8479.6,Settled,ARS
TRX0003914,8501617122,SEC00083,12/23/2024,12/25/2024,2126,285.29,606526.54,Settled,AUD
TRX0003915,6364630839,SEC00118,5/19/2025,5/21/2025,2841,213.33,606070.53,Pending,CAD
TRX0003916,6972513617,SEC00121,12/18/2024,12/20/2024,3596,141.46,508690.16,Pending,ZAR
TRX0003917,1788866676,SEC00040,10/27/2024,10/29/2024,3764,311.76,1173464.64,Settled,SGD
TRX0003918,8182787645,SEC00134,4/30/2025,5/1/2025,1742,279.92,487620.64,Settled,CAD
TRX0003919,4384115669,SEC00019,12/2/2024,12/4/2024,265,149.51,39620.15,Settled,BRL
TRX0003920,8561035185,SEC00089,10/13/2024,10/15/2024,3503,268.66,941115.98,Settled,JPY
TRX0003921,0299802690,SEC00062,1/23/2025,1/24/2025,2343,38.89,91119.27,Settled,JPY
TRX0003922,7223735132,SEC00096,3/20/2025,3/22/2025,168,354.45,59547.6,Settled,INR
TRX0003923,8193989181,SEC00014,5/19/2025,5/21/2025,1311,362.06,474660.66,Pending,BRL
TRX0003924,7222657398,SEC00127,10/5/2024,10/7/2024,4745,483.88,2296010.6,Settled,USD
TRX0003925,7070835266,SEC00014,10/21/2024,10/23/2024,3150,289.46,911799,Settled,MXN
TRX0003926,8311657352,SEC00081,8/27/2025,8/29/2025,1431,224.29,320958.99,Pending,BRL
TRX0003927,2250921798,SEC00059,5/11/2025,5/13/2025,3770,42.72,161054.4,Settled,USD
TRX0003928,8501617122,SEC00086,10/19/2024,,4089,123.23,503887.47,Settled,AUD
TRX0003929,9673413748,SEC00159,3/24/2025,3/25/2025,3506,220.55,773248.3,Settled,CAD
TRX0003930,0319342783,SEC00007,6/1/2025,6/3/2025,242,105.83,25610.86,Settled,AUD
TRX0003931,6618860954,SEC00023,9/13/2024,9/15/2024,3416,497.87,1700723.92,Failed,CLP
TRX0003932,7593586857,SEC00062,11/17/2024,11/18/2024,1555,322.65,501720.75,Pending,INR
TRX0003933,26188216,SEC00034,4/8/2025,4/9/2025,4972,499.64,2484210.08,Settled,MXN
TRX0003934,3198597434,SEC00086,10/6/2024,,2485,415.65,1032890.25,Settled,CLP
TRX0003935,6442714264,SEC00116,6/16/2025,6/18/2025,1514,427.78,647658.92,Settled,AUD
TRX0003936,9373971550,SEC00058,12/29/2024,12/31/2024,1520,38.98,59249.6,Settled,USD
TRX0003937,9491210062,SEC00106,3/15/2025,3/17/2025,2455,136.14,334223.7,Settled,GBP
TRX0003938,9038741530,SEC00068,5/1/2025,5/3/2025,1202,450.44,541428.88,Settled,COP
TRX0003939,0319342783,SEC00142,6/20/2025,6/21/2025,1653,490.6,810961.8,Settled,AUD
TRX0003940,7211755002,SEC_BAD_1268,5/29/2025,5/31/2025,4662,447.97,2088436.14,Settled,USD
TRX0003941,7214337947,SEC00062,6/9/2025,6/10/2025,4357,254.17,1107418.69,Settled,AED
TRX0003942,4521295413,SEC00083,11/20/2024,11/22/2024,2257,174.37,393553.09,Settled,JPY
TRX0003943,7575030988,SEC00059,8/24/2025,8/26/2025,1129,141.45,159697.05,Settled,EUR
TRX0003944,0134587319,SEC00051,4/4/2025,4/6/2025,203,227.78,46239.34,Pending,SGD
TRX0003945,9821733085,SEC00042,10/29/2024,10/31/2024,3344,37.98,127005.12,Settled,MXN
TRX0003946,0299802690,SEC00045,12/29/2024,12/31/2024,510,104.95,53524.5,Settled,JPY
TRX0003947,0299802690,SEC00087,1/19/2025,1/20/2025,3480,378.45,1317006,Settled,JPY
TRX0003948,8072358343,SEC00083,1/4/2025,1/6/2025,735,145.57,106993.95,Settled,AUD
TRX0003949,7098573900,SEC00150,12/12/2024,,168,17.18,2886.24,Settled,USD
TRX0003950,2107797516,SEC00037,8/24/2025,8/26/2025,32,41.39,1324.48,Settled,INR
TRX0003951,1185687973,SEC00171,2/6/2025,,4468,237.44,1060881.92,Settled,AUD
TRX0003952,6387619490,SEC00041,1/2/2025,1/4/2025,2368,127.97,303032.96,Settled,COP
TRX0003953,9998051929,SEC00074,11/6/2024,11/8/2024,2929,450.87,1320598.23,Settled,ARS
TRX0003954,9527137831,SEC00144,7/16/2025,7/18/2025,4722,463.25,2187466.5,Settled,AUD
TRX0003955,8611757453,SEC00059,9/20/2024,9/22/2024,172,498.39,85723.08,Settled,COP
TRX0003956,5907854904,SEC00025,8/17/2025,8/18/2025,2819,476.1,1342125.9,Pending,CAD
TRX0003957,4629486200,SEC00025,9/22/2024,9/24/2024,913,396.71,362196.23,Failed,BRL
TRX0003958,6794629071,SEC00055,7/31/2025,8/2/2025,3600,227.96,820656,Failed,INR
TRX0003959,4287142271,SEC00037,9/21/2024,9/22/2024,4093,100.44,411100.92,Settled,ARS
TRX0003960,5110621371,SEC00030,2/8/2025,2/9/2025,367,108.47,39808.49,Settled,BRL
TRX0003961,6181663846,SEC00114,11/14/2024,,4511,183.52,827858.72,Settled,ARS
TRX0003962,1052956184,SEC00158,11/23/2024,,4276,109.72,469162.72,Settled,EUR
TRX0003963,8379370294,SEC00015,10/15/2024,10/17/2024,3045,56.43,171829.35,Settled,ARS
TRX0003964,1165354259,SEC00065,12/4/2024,12/6/2024,4851,243.61,1181752.11,Settled,USD
TRX0003965,4493797887,SEC00039,2/25/2025,2/26/2025,3212,443.66,1425035.92,Settled,EUR
TRX0003966,1775483909,SEC00099,8/9/2025,,3299,123.63,407855.37,Settled,USD
TRX0003967,0708613468,SEC00014,4/27/2025,4/29/2025,3175,37.77,119919.75,Settled,BRL
TRX0003968,2585512452,SEC00126,4/21/2025,4/22/2025,2622,466.83,1224028.26,Settled,JPY
TRX0003969,1114217757,SEC00061,6/28/2025,6/30/2025,2863,34.94,100033.22,Settled,CLP
TRX0003970,9191921473,SEC00108,8/12/2025,8/13/2025,508,341.67,173568.36,Settled,CLP
TRX0003971,7679101165,SEC00140,12/25/2024,,2844,370,1052280,Settled,GBP
TRX0003972,9550762049,SEC00041,3/2/2025,3/4/2025,4720,69.93,330069.6,Pending,ZAR
TRX0003973,4147727879,SEC00149,4/17/2025,4/18/2025,3755,88.51,332355.05,Settled,JPY
TRX0003974,2403927449,SEC00062,12/21/2024,12/23/2024,4774,390.68,1865106.32,Settled,COP
TRX0003975,9376063353,SEC00100,3/6/2025,3/8/2025,1619,127.93,207118.67,Pending,JPY
TRX0003976,4564215158,SEC00008,11/18/2024,11/20/2024,2324,279.21,648884.04,Pending,COP
TRX0003977,4540487387,SEC00139,1/2/2025,1/3/2025,3600,266.6,959760,Settled,BRL
TRX0003978,1775483909,SEC00044,8/25/2025,8/27/2025,3749,1.03,3861.47,Settled,USD
TRX0003979,4266101208,SEC00096,8/17/2025,8/19/2025,2513,1.75,4397.75,Settled,INR
TRX0003980,8108918366,SEC00046,6/25/2025,6/27/2025,3313,219.29,726507.77,Settled,BRL
TRX0003981,6067701767,SEC00017,4/8/2025,4/10/2025,2857,259.87,742448.59,Settled,ZAR
TRX0003982,8311657352,SEC00083,11/23/2024,11/25/2024,4118,218.61,900235.98,Settled,BRL
TRX0003983,8193989181,SEC00137,1/29/2025,1/31/2025,4472,455.24,2035833.28,Pending,BRL
TRX0003984,4710455105,SEC00118,9/7/2025,9/9/2025,4267,213.38,910492.46,Pending,CAD
TRX0003985,6368750560,SEC00151,10/17/2024,10/18/2024,2211,56.38,124656.18,Settled,GBP
TRX0003986,7679101165,SEC00101,8/25/2025,8/27/2025,3405,434.68,1480085.4,Settled,GBP
TRX0003987,0393719127,SEC00134,9/17/2024,9/19/2024,3775,267.9,1011322.5,Settled,CLP
TRX0003988,5823297184,SEC00012,10/8/2024,10/10/2024,180,87.42,15735.6,Settled,COP
TRX0003989,8695986758,SEC00141,5/25/2025,5/27/2025,1601,89.51,143305.51,Settled,ARS
TRX0003990,5341339581,SEC00001,11/2/2024,11/4/2024,1723,411.7,709359.1,Settled,MXN
TRX0003991,5786869262,SEC00069,12/25/2024,12/26/2024,401,479.62,192327.62,Settled,AUD
TRX0003992,8495500653,SEC00165,4/7/2025,4/9/2025,4751,332.72,1580752.72,Settled,MXN
TRX0003993,6216507956,SEC00083,10/6/2024,,4209,496.27,2088800.43,Settled,EUR
TRX0003994,4808806500,SEC00118,2/22/2025,2/24/2025,3290,63.66,209441.4,Settled,EUR
TRX0003995,6364630839,SEC00062,8/26/2025,8/28/2025,4682,26.18,122574.76,Settled,CAD
TRX0003996,8186619211,SEC00070,7/3/2025,7/5/2025,4060,363.56,1476053.6,Settled,INR
TRX0003997,4540487387,SEC00173,5/16/2025,5/18/2025,1516,22.56,34200.96,Settled,BRL
TRX0003998,7816273452,SEC00029,3/13/2025,3/15/2025,3627,135.54,491603.58,Settled,ARS
TRX0003999,0796492088,SEC00153,5/6/2025,5/8/2025,3780,80.43,304025.4,Settled,MXN
TRX0004000,9167007335,SEC00077,8/29/2025,8/31/2025,4774,95.91,457874.34,Settled,SGD
TRX0004001,3255380450,SEC00153,5/26/2025,5/28/2025,376,437.67,164563.92,Settled,SGD
TRX0004002,3467086399,SEC00158,11/11/2024,11/13/2024,2599,479.99,1247494.01,Failed,COP
TRX0004003,3187696082,SEC00167,7/17/2025,7/18/2025,3524,449.65,1584566.6,Settled,USD
TRX0004004,0262195478,SEC00143,2/12/2025,,412,351.81,144945.72,Settled,CAD
TRX0004005,8379370294,SEC00137,2/9/2025,2/11/2025,3599,327.56,1178888.44,Settled,ARS
TRX0004006,4009850939,SEC00057,11/24/2024,11/26/2024,988,248.94,245952.72,Pending,ZAR
TRX0004007,8635572089,SEC00048,4/12/2025,4/14/2025,1038,48.7,50550.6,Settled,INR
TRX0004008,8379370294,SEC00068,12/15/2024,12/17/2024,1252,389.78,488004.56,Failed,ARS
TRX0004009,9998051929,SEC00044,6/11/2025,6/13/2025,4280,446.08,1909222.4,Settled,ARS
TRX0004010,0262195478,SEC00124,3/13/2025,3/15/2025,1180,338.03,398875.4,Settled,CAD
TRX0004011,1788866676,SEC00104,10/20/2024,10/22/2024,47,21.01,987.47,Settled,SGD
TRX0004012,0236281353,SEC00011,1/19/2025,,4124,185.78,766156.72,Settled,EUR
TRX0004013,0087222265,SEC00146,8/15/2025,8/17/2025,2465,446.49,1100597.85,Settled,CAD
TRX0004014,3029967115,SEC00043,3/25/2025,3/26/2025,2022,171.26,346287.72,Settled,CAD
TRX0004015,7593586857,SEC00095,3/29/2025,3/31/2025,1001,442.91,443352.91,Settled,INR
TRX0004234,5533580292,SEC00137,8/12/2025,8/14/2025,1590,210.06,333995.4,Settled,JPY
TRX0004017,0811786170,SEC00006,2/7/2025,2/9/2025,1903,321.58,611966.74,Settled,CLP
TRX0004018,1555315257,SEC00085,8/3/2025,8/5/2025,2055,408.62,839714.1,Settled,CAD
TRX0004019,6202514640,SEC00088,11/11/2024,11/13/2024,1748,175.47,306721.56,Settled,USD
TRX0004020,8126851882,SEC00141,9/11/2025,9/13/2025,4576,43.8,200428.8,Settled,EUR
TRX0004021,6972513617,SEC00082,4/8/2025,4/10/2025,1757,186.88,328348.16,Settled,ZAR
TRX0004022,8611757453,SEC00153,4/23/2025,4/24/2025,2452,452.57,1109701.64,Settled,COP
TRX0004023,2273974641,SEC00108,8/7/2025,8/9/2025,4908,138.89,681672.12,Settled,AED
TRX0004024,4094903423,SEC00145,1/6/2025,1/8/2025,2913,284.42,828515.46,Settled,INR
TRX0004025,0998552643,SEC00125,8/23/2025,8/24/2025,1388,279.44,387862.72,Settled,BRL
TRX0004026,6181663846,SEC00151,9/28/2024,9/30/2024,1497,194.85,291690.45,Settled,ARS
TRX0004027,26188216,SEC00003,10/31/2024,11/2/2024,2384,380.17,906325.28,Failed,MXN
TRX0004028,8762102480,SEC00074,1/28/2025,1/30/2025,4746,327.56,1554599.76,Settled,US
TRX0004029,9527137831,SEC00144,1/6/2025,1/8/2025,3404,69.79,237565.16,Settled,AUD
TRX0004030,1114217757,SEC00072,6/6/2025,6/8/2025,3602,241.23,868910.46,Settled,CLP
TRX0004031,3481367606,SEC00046,3/22/2025,3/24/2025,634,63.22,40081.48,Settled,GBP
TRX0004032,0271747066,SEC00087,9/19/2024,9/20/2024,4319,416.17,1797438.23,Settled,INR
TRX0004033,4493797887,SEC00007,8/8/2025,8/10/2025,716,230.69,165174.04,Pending,EUR
TRX0004034,0800785553,SEC00041,8/13/2025,8/15/2025,2901,147.99,429318.99,Settled,AED
TRX0004035,4009850939,SEC00099,8/7/2025,8/9/2025,1891,97.9,185128.9,Settled,ZAR
TRX0004036,5823297184,SEC00165,5/4/2025,5/6/2025,373,63.84,23812.32,Settled,COP
TRX0004037,3276346579,SEC00100,12/30/2024,12/31/2024,3833,103.36,396178.88,Settled,BRL
TRX0004038,7859126165,SEC00005,7/14/2025,7/15/2025,485,396.86,192477.1,Failed,CAD
TRX0004039,6834952496,SEC00014,11/27/2024,11/29/2024,4428,128.01,566828.28,Settled,USD
TRX0004040,8610432053,SEC00053,7/14/2025,7/16/2025,730,157.81,115201.3,Pending,CLP
TRX0004041,3114464700,SEC00151,5/23/2025,,3613,138.65,500942.45,Settled,CLP
TRX0004042,1052956184,SEC00152,1/28/2025,1/29/2025,2998,473.93,1420842.14,Settled,EUR
TRX0004043,0271747066,SEC00044,3/18/2025,3/19/2025,1939,239.93,465224.27,Settled,INR
TRX0004044,5983766493,SEC00150,6/9/2025,6/11/2025,3568,412.13,1470479.84,Pending,BRL
TRX0004045,2107797516,SEC00004,4/6/2025,4/8/2025,1105,473.54,523261.7,Settled,INR
TRX0004046,0800785553,SEC00114,4/26/2025,,2751,188.37,518205.87,Settled,AED
TRX0004047,3812293144,SEC00163,2/27/2025,3/1/2025,2505,333.45,835292.25,Pending,CAD
TRX0004048,5918990428,SEC00113,10/21/2024,10/23/2024,1021,397,405337,Settled,INR
TRX0004049,5823297184,SEC00005,9/6/2025,9/8/2025,1815,86.88,157687.2,Settled,COP
TRX0004050,3860423373,SEC00083,10/29/2024,10/30/2024,2649,397.17,1052103.33,Settled,BRL
TRX0004051,5674856274,SEC00023,12/24/2024,12/26/2024,4029,58.54,235857.66,Settled,MXN
TRX0004052,8558277529,SEC00069,12/22/2024,12/24/2024,4629,382.98,1772814.42,Settled,GBP
TRX0004053,5586537760,SEC00051,10/26/2024,10/28/2024,2679,269.53,722070.87,Settled,SGD
TRX0004054,8762102480,SEC00119,10/15/2024,10/16/2024,3319,81.86,271693.34,Settled,US
TRX0004055,5407525649,SEC00109,8/27/2025,8/29/2025,308,256.22,78915.76,Settled,USD
TRX0004056,1286174002,SEC00066,7/14/2025,7/16/2025,449,19.58,8791.42,Settled,SGD
TRX0004057,9167685800,SEC00035,5/21/2025,5/22/2025,778,449.58,349773.24,Settled,ZAR
TRX0004058,9674827053,SEC00016,9/29/2024,10/1/2024,823,440.9,362860.7,Settled,USD
TRX0004059,8694117902,SEC00156,1/17/2025,,542,250.34,135684.28,Settled,SGD
TRX0004060,9449587068,SEC00141,2/7/2025,,4468,248.91,1112129.88,Settled,CLP
TRX0004061,9527137831,SEC00131,8/29/2025,8/31/2025,2413,239.64,578251.32,Settled,AUD
TRX0004062,4710455105,SEC00144,1/4/2025,1/5/2025,3111,484.74,1508026.14,Failed,CAD
TRX0004063,1788866676,SEC00023,3/9/2025,3/11/2025,431,266.31,114779.61,Settled,SGD
TRX0004064,5823297184,SEC00063,9/17/2024,9/18/2024,65,33.98,2208.7,Settled,COP
TRX0004065,0319342783,SEC00074,3/16/2025,,2793,80.22,224054.46,Pending,AUD
TRX0004066,8384081591,SEC00068,3/18/2025,,2872,319.31,917058.32,Settled,MXN
TRX0004067,6530528735,SEC00073,6/2/2025,6/3/2025,2432,453.73,1103471.36,Failed,MXN
TRX0004068,9137762363,SEC00049,1/7/2025,1/9/2025,4725,229.33,1083584.25,Settled,JPY
TRX0004069,4808806500,SEC00115,1/10/2025,1/11/2025,3897,7.67,29889.99,Settled,EUR
TRX0004070,5407525649,SEC00128,9/5/2025,9/7/2025,1563,499.55,780796.65,Settled,USD
TRX0004071,2585512452,SEC00051,6/29/2025,7/1/2025,4018,354.26,1423416.68,Settled,JPY
TRX0004072,2403927449,SEC00163,12/27/2024,12/29/2024,2073,187.12,387899.76,Pending,COP
TRX0004073,3787183452,SEC00088,1/10/2025,1/12/2025,1945,352.8,686196,Failed,SGD
TRX0004074,5125343460,SEC00155,1/10/2025,1/12/2025,3749,57.14,214217.86,Settled,USD
TRX0004075,3695776049,SEC00010,4/28/2025,4/30/2025,937,140.29,131451.73,Settled,BRL
TRX0004076,2536454719,SEC00174,9/21/2024,9/22/2024,2994,172.14,515387.16,Failed,CAD
TRX0004077,8108918366,SEC00010,4/21/2025,4/23/2025,3302,411.67,1359334.34,Settled,BRL
TRX0004078,4486536641,SEC00113,6/8/2025,6/10/2025,4399,389.86,1714994.14,Settled,CLP
TRX0004079,4009850939,SEC00039,11/27/2024,11/29/2024,2313,332.14,768239.82,Settled,ZAR
TRX0004080,5468204577,SEC00007,4/12/2025,4/14/2025,3493,271.37,947895.41,Settled,USD
TRX0004081,4109484060,SEC00134,1/8/2025,1/10/2025,116,79.94,9273.04,Pending,COP
TRX0004082,2070304950,SEC00041,10/30/2024,11/1/2024,417,490.39,204492.63,Settled,EUR
TRX0004083,3518801882,SEC00040,7/4/2025,7/6/2025,1175,216.05,253858.75,Pending,GBP
TRX0004084,9167007335,SEC00082,1/22/2025,1/24/2025,556,320.8,178364.8,Settled,SGD
TRX0004085,7431616934,SEC00076,1/20/2025,1/21/2025,4644,417.9,1940727.6,Settled,USD
TRX0004086,5798750072,SEC00157,8/29/2025,8/31/2025,3473,406.9,1413163.7,Settled,USD
TRX0004087,1649906505,SEC00099,3/10/2025,3/12/2025,3419,204.33,698604.27,Settled,AUD
TRX0004088,6784157976,SEC00127,11/26/2024,11/28/2024,1376,44.7,61507.2,Settled,USD
TRX0004089,8893931311,SEC00169,9/6/2025,9/8/2025,3419,333.98,1141877.62,Settled,GBP
TRX0004090,6794629071,SEC00038,10/24/2024,10/25/2024,2606,247.38,644672.28,Settled,INR
TRX0004091,8571542948,SEC00091,3/23/2025,,337,56.88,19168.56,Settled,MXN
TRX0004092,0471705949,SEC00052,9/25/2025,1/26/2025,1291,408.47,527334.77,Failed,EUR
TRX0004093,7747684458,SEC00070,1/31/2025,2/1/2025,4837,136.33,659428.21,Settled,MXN
TRX0004094,3467086399,SEC00103,4/22/2025,4/24/2025,3253,205.43,668263.79,Settled,COP
TRX0004095,3647832611,SEC00044,6/29/2025,,307,255.5,78438.5,Settled,EUR
TRX0004096,9550762049,SEC00110,6/3/2025,6/5/2025,3388,291.9,988957.2,Settled,ZAR
TRX0004097,8610432053,SEC00096,11/5/2024,11/6/2024,4126,89.13,367750.38,Settled,CLP
TRX0004098,7553621743,SEC00061,11/22/2024,11/23/2024,256,189.75,48576,Failed,AUD
TRX0004099,2273974641,SEC00062,10/10/2024,10/12/2024,4612,186.01,857878.12,Settled,AED
TRX0004100,2343829484,SEC00010,2/14/2025,2/16/2025,4759,322.13,1533016.67,Settled,GBP
TRX0004101,9940422034,SEC00087,3/28/2025,3/30/2025,4972,230.85,1147786.2,Settled,MXN
TRX0004102,6067701767,SEC00175,3/30/2025,4/1/2025,2588,265.59,687346.92,Settled,ZAR
TRX0004103,3523377867,SEC00051,12/21/2024,12/23/2024,729,111.15,81028.35,Pending,ARS
TRX0004104,9673413748,SEC00156,5/9/2025,5/11/2025,1405,404.6,568463,Settled,CAD
TRX0004105,0299802690,SEC00044,2/16/2025,,4948,438.3,2168708.4,Settled,JPY
TRX0004106,1277826289,SEC00097,7/6/2025,7/8/2025,3062,327.19,1001855.78,Settled,CAD
TRX0004107,5341339581,SEC00119,3/11/2025,3/13/2025,3071,350.71,1077030.41,Settled,MXN
TRX0004108,7214337947,SEC00154,8/30/2025,8/31/2025,4365,363.09,1584887.85,Settled,AED
TRX0004109,9488906079,SEC00128,2/1/2025,2/3/2025,4434,38.57,171019.38,Settled,ARS
TRX0004110,4540487387,SEC00066,8/22/2025,,515,323.69,166700.35,Settled,BRL
TRX0004111,2250921798,SEC00164,3/30/2025,4/1/2025,989,171.92,170028.88,Pending,USD
TRX0004112,0998552643,SEC00058,3/2/2025,3/4/2025,3022,127.12,384156.64,Settled,BRL
TRX0004113,2076278094,SEC00144,8/21/2025,8/22/2025,2309,447.27,1032746.43,Settled,JPY
TRX0004114,7212660845,SEC00126,1/6/2025,1/8/2025,3826,496.01,1897734.26,Settled,BRL
TRX0004115,2585512452,SEC00180,6/17/2025,6/19/2025,3428,75.11,257477.08,Settled,JPY
TRX0004116,2343829484,SEC00128,8/18/2025,,2683,246.47,661279.01,Settled,GBP
TRX0004117,1840926161,SEC00105,8/4/2025,8/6/2025,4599,258.83,1190359.17,Settled,BRL
TRX0004118,2137236364,SEC00053,9/26/2024,9/28/2024,457,2.39,1092.23,Settled,BRL
TRX0004119,2107797516,SEC00061,11/9/2024,11/11/2024,2412,172.33,415659.96,Settled,INR
TRX0004120,9038741530,SEC00157,9/22/2024,9/23/2024,1199,322.64,386845.36,Settled,COP
TRX0004121,5456739254,SEC00014,9/25/2024,9/27/2024,2154,347.82,749204.28,Settled,GBP
TRX0004122,2403927449,SEC00112,4/7/2025,4/9/2025,2788,215.59,601064.92,Settled,COP
TRX0004123,0012089444,SEC00019,8/26/2025,8/28/2025,2260,105.97,239492.2,Settled,CLP
TRX0004124,6377891353,SEC00006,10/30/2024,,1480,25.4,37592,Settled,EUR
TRX0004125,5798750072,SEC00085,5/10/2025,5/12/2025,2927,468.1,1370128.7,Settled,USD
TRX0004126,9645123522,SEC00062,7/17/2025,7/19/2025,1843,325.25,599435.75,Settled,AUD
TRX0004127,7895169156,SEC00174,3/9/2025,,801,331.13,265235.13,Settled,USD
TRX0004128,9482461287,SEC00075,6/12/2025,6/14/2025,4989,454.3,2266502.7,Pending,EUR
